"주택유형별(1)","지역별(1)",2006.01,2006.02,2006.03,2006.04,2006.05,2006.06,2006.07,2006.08,2006.09,2006.10,2006.11,2006.12,2007.01,2007.02,2007.03,2007.04,2007.05,2007.06,2007.07,2007.08,2007.09,2007.10,2007.11,2007.12,2008.01,2008.02,2008.03,2008.04,2008.05,2008.06,2008.07,2008.08,2008.09,2008.10,2008.11,2008.12,2009.01,2009.02,2009.03,2009.04,2009.05,2009.06,2009.07,2009.08,2009.09,2009.10,2009.11,2009.12,2010.01,2010.02,2010.03,2010.04,2010.05,2010.06,2010.07,2010.08,2010.09,2010.10,2010.11,2010.12,2011.01,2011.02,2011.03,2011.04,2011.05,2011.06,2011.07,2011.08,2011.09,2011.10,2011.11,2011.12,2012.01,2012.02,2012.03,2012.04,2012.05,2012.06,2012.07,2012.08,2012.09,2012.10,2012.11,2012.12,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12,2023.01,2023.02,2023.03,2023.04,2023.05,2023.06,2023.07
"아파트","서울",56.4,57.0,57.9,59.2,60.3,60.7,60.9,61.1,61.6,62.9,66.6,69.1,70.7,71.2,71.5,71.8,71.8,71.9,72.3,72.5,72.9,73.2,73.7,74.0,74.5,75.1,76.4,78.3,79.5,80.6,81.2,81.4,81.6,81.4,80.6,79.2,78.5,78.4,78.2,78.4,78.6,78.9,79.6,80.0,80.9,81.2,81.2,81.2,81.3,81.5,81.4,81.4,81.0,80.7,80.3,79.9,79.7,79.6,79.5,79.5,79.6,79.8,80.0,80.0,80.0,79.9,79.8,79.7,79.6,79.5,79.3,79.2,79.0,78.8,78.5,78.0,77.6,77.0,76.5,75.8,75.3,74.8,74.4,73.9,73.5,73.2,73.1,73.2,73.4,73.2,72.8,72.5,72.5,72.9,73.0,73.0,73.2,73.5,73.8,73.8,73.7,73.7,73.6,73.7,74.0,74.3,74.4,74.5,74.6,74.8,75.2,75.7,76.2,76.7,77.1,77.6,78.1,78.6,79.1,79.4,79.5,79.5,79.5,79.6,79.7,80.0,80.3,80.6,80.9,81.5,81.9,82.0,82.0,82.1,82.2,82.5,82.8,83.7,84.1,84.6,84.6,84.8,85.2,85.9,87.0,88.2,88.9,89.2,89.4,89.6,89.9,90.7,92.3,92.9,92.9,92.8,92.4,92.1,91.7,91.4,91.2,91.1,91.2,91.3,91.5,92.0,92.7,93.8,94.2,94.3,94.4,94.3,94.1,94.3,95.3,95.8,96.1,96.2,96.4,96.6,97.0,97.7,98.1,98.6,99.0,100.0,100.8,101.7,102.7,103.5,104.1,104.4,104.4,104.3,104.2,104.2,104.2,104.1,103.9,103.4,102.6,101.4,99.3,96.3,94.6,93.6,92.9,92.6,92.6,92.7,93.0
